CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ES0022000004433403RW1P;16/09/2024;24;0,430;R
ES0022000004433403RW1P;17/09/2024;1;0,169;R
ES0022000004433403RW1P;17/09/2024;2;0,143;R
ES0022000004433403RW1P;17/09/2024;3;0,205;R
ES0022000004433403RW1P;17/09/2024;4;0,179;R
ES0022000004433403RW1P;17/09/2024;5;0,142;R
ES0022000004433403RW1P;17/09/2024;6;0,133;R
ES0022000004433403RW1P;17/09/2024;7;0,130;R
ES0022000004433403RW1P;17/09/2024;8;0,254;R
ES0022000004433403RW1P;17/09/2024;9;0,358;R
ES0022000004433403RW1P;17/09/2024;10;0,286;R
ES0022000004433403RW1P;17/09/2024;11;1,121;R
ES0022000004433403RW1P;17/09/2024;12;0,810;R
ES0022000004433403RW1P;17/09/2024;13;0,462;R
ES0022000004433403RW1P;17/09/2024;14;0,443;R
ES0022000004433403RW1P;17/09/2024;15;0,436;R
ES0022000004433403RW1P;17/09/2024;16;0,411;R
ES0022000004433403RW1P;17/09/2024;17;0,398;R
ES0022000004433403RW1P;17/09/2024;18;0,359;R
ES0022000004433403RW1P;17/09/2024;19;0,349;R
ES0022000004433403RW1P;17/09/2024;20;0,351;R
ES0022000004433403RW1P;17/09/2024;21;0,739;R
ES0022000004433403RW1P;17/09/2024;22;0,512;R
ES0022000004433403RW1P;17/09/2024;23;0,452;R
ES0022000004433403RW1P;17/09/2024;24;0,224;R
ES0022000004433403RW1P;18/09/2024;1;0,169;R
ES0022000004433403RW1P;18/09/2024;2;0,134;R
ES0022000004433403RW1P;18/09/2024;3;0,130;R
ES0022000004433403RW1P;18/09/2024;4;0,119;R
ES0022000004433403RW1P;18/09/2024;5;0,115;R
ES0022000004433403RW1P;18/09/2024;6;0,122;R
ES0022000004433403RW1P;18/09/2024;7;0,124;R
ES0022000004433403RW1P;18/09/2024;8;0,304;R
ES0022000004433403RW1P;18/09/2024;9;0,366;R
ES0022000004433403RW1P;18/09/2024;10;0,251;R
ES0022000004433403RW1P;18/09/2024;11;0,367;R
ES0022000004433403RW1P;18/09/2024;12;0,782;R
ES0022000004433403RW1P;18/09/2024;13;0,605;R
ES0022000004433403RW1P;18/09/2024;14;0,195;R
ES0022000004433403RW1P;18/09/2024;15;0,405;R
ES0022000004433403RW1P;18/09/2024;16;0,402;R
ES0022000004433403RW1P;18/09/2024;17;0,346;R
ES0022000004433403RW1P;18/09/2024;18;0,350;R
ES0022000004433403RW1P;18/09/2024;19;0,343;R
ES0022000004433403RW1P;18/09/2024;20;0,301;R
ES0022000004433403RW1P;18/09/2024;21;0,634;R
ES0022000004433403RW1P;18/09/2024;22;0,845;R
ES0022000004433403RW1P;18/09/2024;23;0,372;R
ES0022000004433403RW1P;18/09/2024;24;0,296;R
ES0022000004433403RW1P;19/09/2024;1;0,230;R
ES0022000004433403RW1P;19/09/2024;2;0,185;R
ES0022000004433403RW1P;19/09/2024;3;0,135;R
ES0022000004433403RW1P;19/09/2024;4;0,109;R
ES0022000004433403RW1P;19/09/2024;5;0,179;R
ES0022000004433403RW1P;19/09/2024;6;0,174;R
ES0022000004433403RW1P;19/09/2024;7;0,129;R
ES0022000004433403RW1P;19/09/2024;8;0,142;R
ES0022000004433403RW1P;19/09/2024;9;0,346;R
ES0022000004433403RW1P;19/09/2024;10;0,509;R
ES0022000004433403RW1P;19/09/2024;11;0,305;R
ES0022000004433403RW1P;19/09/2024;12;0,242;R
ES0022000004433403RW1P;19/09/2024;13;0,172;R
ES0022000004433403RW1P;19/09/2024;14;0,412;R
ES0022000004433403RW1P;19/09/2024;15;2,660;R
ES0022000004433403RW1P;19/09/2024;16;1,407;R
ES0022000004433403RW1P;19/09/2024;17;0,394;R
ES0022000004433403RW1P;19/09/2024;18;0,298;R
ES0022000004433403RW1P;19/09/2024;19;0,367;R
ES0022000004433403RW1P;19/09/2024;20;0,389;R
ES0022000004433403RW1P;19/09/2024;21;0,908;R
ES0022000004433403RW1P;19/09/2024;22;0,398;R
ES0022000004433403RW1P;19/09/2024;23;0,411;R
ES0022000004433403RW1P;19/09/2024;24;0,328;R
ES0022000004433403RW1P;20/09/2024;1;0,232;R
ES0022000004433403RW1P;20/09/2024;2;0,151;R
ES0022000004433403RW1P;20/09/2024;3;0,125;R
ES0022000004433403RW1P;20/09/2024;4;0,128;R
ES0022000004433403RW1P;20/09/2024;5;0,134;R
ES0022000004433403RW1P;20/09/2024;6;0,117;R
ES0022000004433403RW1P;20/09/2024;7;0,115;R
ES0022000004433403RW1P;20/09/2024;8;0,196;R
ES0022000004433403RW1P;20/09/2024;9;0,323;R
ES0022000004433403RW1P;20/09/2024;10;0,404;R
ES0022000004433403RW1P;20/09/2024;11;0,277;R
ES0022000004433403RW1P;20/09/2024;12;0,251;R
ES0022000004433403RW1P;20/09/2024;13;1,021;R
ES0022000004433403RW1P;20/09/2024;14;1,068;R
ES0022000004433403RW1P;20/09/2024;15;0,959;R
ES0022000004433403RW1P;20/09/2024;16;0,463;R
ES0022000004433403RW1P;20/09/2024;17;0,303;R
ES0022000004433403RW1P;20/09/2024;18;0,219;R
ES0022000004433403RW1P;20/09/2024;19;0,380;R
ES0022000004433403RW1P;20/09/2024;20;0,296;R
ES0022000004433403RW1P;20/09/2024;21;1,816;R
ES0022000004433403RW1P;20/09/2024;22;1,525;R
ES0022000004433403RW1P;20/09/2024;23;0,814;R
ES0022000004433403RW1P;20/09/2024;24;0,362;R
ES0022000004433403RW1P;21/09/2024;1;0,185;R
ES0022000004433403RW1P;21/09/2024;2;0,144;R
ES0022000004433403RW1P;21/09/2024;3;0,141;R
ES0022000004433403RW1P;21/09/2024;4;0,112;R
ES0022000004433403RW1P;21/09/2024;5;0,129;R
ES0022000004433403RW1P;21/09/2024;6;0,115;R
ES0022000004433403RW1P;21/09/2024;7;0,105;R
ES0022000004433403RW1P;21/09/2024;8;0,174;R
ES0022000004433403RW1P;21/09/2024;9;0,125;R
ES0022000004433403RW1P;21/09/2024;10;0,367;R
ES0022000004433403RW1P;21/09/2024;11;0,230;R
ES0022000004433403RW1P;21/09/2024;12;0,200;R
ES0022000004433403RW1P;21/09/2024;13;0,215;R
ES0022000004433403RW1P;21/09/2024;14;0,678;R
ES0022000004433403RW1P;21/09/2024;15;0,502;R
ES0022000004433403RW1P;21/09/2024;16;0,413;R
ES0022000004433403RW1P;21/09/2024;17;0,420;R
ES0022000004433403RW1P;21/09/2024;18;0,415;R
ES0022000004433403RW1P;21/09/2024;19;0,381;R
ES0022000004433403RW1P;21/09/2024;20;0,341;R
ES0022000004433403RW1P;21/09/2024;21;0,345;R
ES0022000004433403RW1P;21/09/2024;22;1,268;R
ES0022000004433403RW1P;21/09/2024;23;0,770;R
ES0022000004433403RW1P;21/09/2024;24;0,728;R
ES0022000004433403RW1P;22/09/2024;1;0,311;R
ES0022000004433403RW1P;22/09/2024;2;0,210;R
ES0022000004433403RW1P;22/09/2024;3;0,129;R
ES0022000004433403RW1P;22/09/2024;4;0,124;R
ES0022000004433403RW1P;22/09/2024;5;0,118;R
ES0022000004433403RW1P;22/09/2024;6;0,119;R
ES0022000004433403RW1P;22/09/2024;7;0,122;R
ES0022000004433403RW1P;22/09/2024;8;0,122;R
ES0022000004433403RW1P;22/09/2024;9;0,131;R
ES0022000004433403RW1P;22/09/2024;10;0,149;R
ES0022000004433403RW1P;22/09/2024;11;0,608;R
ES0022000004433403RW1P;22/09/2024;12;0,782;R
ES0022000004433403RW1P;22/09/2024;13;1,507;R
ES0022000004433403RW1P;22/09/2024;14;1,881;R
ES0022000004433403RW1P;22/09/2024;15;0,438;R
ES0022000004433403RW1P;22/09/2024;16;0,341;R
ES0022000004433403RW1P;22/09/2024;17;0,461;R
ES0022000004433403RW1P;22/09/2024;18;0,480;R
ES0022000004433403RW1P;22/09/2024;19;1,732;R
ES0022000004433403RW1P;22/09/2024;20;0,615;R
ES0022000004433403RW1P;22/09/2024;21;0,430;R
ES0022000004433403RW1P;22/09/2024;22;0,464;R
ES0022000004433403RW1P;22/09/2024;23;0,515;R
ES0022000004433403RW1P;22/09/2024;24;0,439;R
ES0022000004433403RW1P;23/09/2024;1;0,762;R
ES0022000004433403RW1P;23/09/2024;2;0,890;R
ES0022000004433403RW1P;23/09/2024;3;0,339;R
ES0022000004433403RW1P;23/09/2024;4;0,142;R
ES0022000004433403RW1P;23/09/2024;5;0,107;R
ES0022000004433403RW1P;23/09/2024;6;0,126;R
ES0022000004433403RW1P;23/09/2024;7;0,124;R
ES0022000004433403RW1P;23/09/2024;8;0,109;R
ES0022000004433403RW1P;23/09/2024;9;0,141;R
ES0022000004433403RW1P;23/09/2024;10;0,124;R
ES0022000004433403RW1P;23/09/2024;11;0,487;R
ES0022000004433403RW1P;23/09/2024;12;0,403;R
ES0022000004433403RW1P;23/09/2024;13;1,199;R
ES0022000004433403RW1P;23/09/2024;14;1,324;R
ES0022000004433403RW1P;23/09/2024;15;0,656;R
ES0022000004433403RW1P;23/09/2024;16;0,350;R
ES0022000004433403RW1P;23/09/2024;17;0,354;R
ES0022000004433403RW1P;23/09/2024;18;0,320;R
ES0022000004433403RW1P;23/09/2024;19;0,470;R
ES0022000004433403RW1P;23/09/2024;20;0,449;R
ES0022000004433403RW1P;23/09/2024;21;0,927;R
ES0022000004433403RW1P;23/09/2024;22;0,375;R
ES0022000004433403RW1P;23/09/2024;23;0,446;R
ES0022000004433403RW1P;23/09/2024;24;0,405;R
ES0022000004433403RW1P;24/09/2024;1;0,274;R
ES0022000004433403RW1P;24/09/2024;2;0,216;R
ES0022000004433403RW1P;24/09/2024;3;0,166;R
ES0022000004433403RW1P;24/09/2024;4;0,126;R
ES0022000004433403RW1P;24/09/2024;5;0,122;R
ES0022000004433403RW1P;24/09/2024;6;0,112;R
ES0022000004433403RW1P;24/09/2024;7;0,111;R
ES0022000004433403RW1P;24/09/2024;8;0,262;R
ES0022000004433403RW1P;24/09/2024;9;0,327;R
ES0022000004433403RW1P;24/09/2024;10;0,220;R
ES0022000004433403RW1P;24/09/2024;11;0,197;R
ES0022000004433403RW1P;24/09/2024;12;0,198;R
ES0022000004433403RW1P;24/09/2024;13;0,296;R
ES0022000004433403RW1P;24/09/2024;14;0,277;R
ES0022000004433403RW1P;24/09/2024;15;0,844;R
ES0022000004433403RW1P;24/09/2024;16;0,718;R
ES0022000004433403RW1P;24/09/2024;17;0,766;R
ES0022000004433403RW1P;24/09/2024;18;0,343;R
ES0022000004433403RW1P;24/09/2024;19;0,305;R
ES0022000004433403RW1P;24/09/2024;20;0,705;R
ES0022000004433403RW1P;24/09/2024;21;0,900;R
ES0022000004433403RW1P;24/09/2024;22;1,041;R
ES0022000004433403RW1P;24/09/2024;23;0,452;R
ES0022000004433403RW1P;24/09/2024;24;0,313;R
ES0022000004433403RW1P;25/09/2024;1;0,144;R
ES0022000004433403RW1P;25/09/2024;2;0,135;R
ES0022000004433403RW1P;25/09/2024;3;0,138;R
ES0022000004433403RW1P;25/09/2024;4;0,124;R
ES0022000004433403RW1P;25/09/2024;5;0,121;R
ES0022000004433403RW1P;25/09/2024;6;0,114;R
ES0022000004433403RW1P;25/09/2024;7;0,112;R
ES0022000004433403RW1P;25/09/2024;8;0,201;R
ES0022000004433403RW1P;25/09/2024;9;0,381;R
ES0022000004433403RW1P;25/09/2024;10;0,217;R
ES0022000004433403RW1P;25/09/2024;11;0,198;R
ES0022000004433403RW1P;25/09/2024;12;0,232;R
ES0022000004433403RW1P;25/09/2024;13;0,255;R
ES0022000004433403RW1P;25/09/2024;14;1,696;R
ES0022000004433403RW1P;25/09/2024;15;0,846;R
ES0022000004433403RW1P;25/09/2024;16;0,454;R
ES0022000004433403RW1P;25/09/2024;17;0,377;R
ES0022000004433403RW1P;25/09/2024;18;0,677;R
ES0022000004433403RW1P;25/09/2024;19;1,059;R
ES0022000004433403RW1P;25/09/2024;20;1,354;R
ES0022000004433403RW1P;25/09/2024;21;1,263;R
ES0022000004433403RW1P;25/09/2024;22;0,456;R
ES0022000004433403RW1P;25/09/2024;23;0,387;R
ES0022000004433403RW1P;25/09/2024;24;0,269;R
ES0022000004433403RW1P;26/09/2024;1;0,137;R
ES0022000004433403RW1P;26/09/2024;2;0,120;R
ES0022000004433403RW1P;26/09/2024;3;0,224;R
ES0022000004433403RW1P;26/09/2024;4;0,134;R
ES0022000004433403RW1P;26/09/2024;5;0,116;R
ES0022000004433403RW1P;26/09/2024;6;0,116;R
ES0022000004433403RW1P;26/09/2024;7;0,121;R
ES0022000004433403RW1P;26/09/2024;8;0,193;R
ES0022000004433403RW1P;26/09/2024;9;0,900;R
ES0022000004433403RW1P;26/09/2024;10;0,632;R
ES0022000004433403RW1P;26/09/2024;11;0,668;R
ES0022000004433403RW1P;26/09/2024;12;0,313;R
ES0022000004433403RW1P;26/09/2024;13;0,347;R
ES0022000004433403RW1P;26/09/2024;14;0,327;R
ES0022000004433403RW1P;26/09/2024;15;0,472;R
ES0022000004433403RW1P;26/09/2024;16;0,283;R
ES0022000004433403RW1P;26/09/2024;17;0,299;R
ES0022000004433403RW1P;26/09/2024;18;0,273;R
ES0022000004433403RW1P;26/09/2024;19;0,269;R
ES0022000004433403RW1P;26/09/2024;20;1,663;R
ES0022000004433403RW1P;26/09/2024;21;1,736;R
ES0022000004433403RW1P;26/09/2024;22;0,435;R
ES0022000004433403RW1P;26/09/2024;23;0,507;R
ES0022000004433403RW1P;26/09/2024;24;0,267;R
ES0022000004433403RW1P;27/09/2024;1;0,139;R
ES0022000004433403RW1P;27/09/2024;2;0,132;R
ES0022000004433403RW1P;27/09/2024;3;0,127;R
ES0022000004433403RW1P;27/09/2024;4;0,126;R
ES0022000004433403RW1P;27/09/2024;5;0,122;R
ES0022000004433403RW1P;27/09/2024;6;0,114;R
ES0022000004433403RW1P;27/09/2024;7;0,112;R
ES0022000004433403RW1P;27/09/2024;8;0,419;R
ES0022000004433403RW1P;27/09/2024;9;0,178;R
ES0022000004433403RW1P;27/09/2024;10;0,122;R
ES0022000004433403RW1P;27/09/2024;11;0,121;R
ES0022000004433403RW1P;27/09/2024;12;0,122;R
ES0022000004433403RW1P;27/09/2024;13;0,119;R
ES0022000004433403RW1P;27/09/2024;14;0,102;R
ES0022000004433403RW1P;27/09/2024;15;0,115;R
ES0022000004433403RW1P;27/09/2024;16;0,155;R
ES0022000004433403RW1P;27/09/2024;17;0,223;R
ES0022000004433403RW1P;27/09/2024;18;0,205;R
ES0022000004433403RW1P;27/09/2024;19;0,204;R
ES0022000004433403RW1P;27/09/2024;20;0,230;R
ES0022000004433403RW1P;27/09/2024;21;0,175;R
ES0022000004433403RW1P;27/09/2024;22;0,761;R
ES0022000004433403RW1P;27/09/2024;23;0,464;R
ES0022000004433403RW1P;27/09/2024;24;0,377;R
ES0022000004433403RW1P;28/09/2024;1;0,263;R
ES0022000004433403RW1P;28/09/2024;2;0,185;R
ES0022000004433403RW1P;28/09/2024;3;0,101;R
ES0022000004433403RW1P;28/09/2024;4;0,129;R
ES0022000004433403RW1P;28/09/2024;5;0,098;R
ES0022000004433403RW1P;28/09/2024;6;0,120;R
ES0022000004433403RW1P;28/09/2024;7;0,106;R
ES0022000004433403RW1P;28/09/2024;8;0,127;R
ES0022000004433403RW1P;28/09/2024;9;0,124;R
ES0022000004433403RW1P;28/09/2024;10;0,432;R
ES0022000004433403RW1P;28/09/2024;11;0,381;R
ES0022000004433403RW1P;28/09/2024;12;0,307;R
ES0022000004433403RW1P;28/09/2024;13;0,321;R
ES0022000004433403RW1P;28/09/2024;14;2,044;R
ES0022000004433403RW1P;28/09/2024;15;1,000;R
ES0022000004433403RW1P;28/09/2024;16;0,754;R
ES0022000004433403RW1P;28/09/2024;17;0,882;R
ES0022000004433403RW1P;28/09/2024;18;0,605;R
ES0022000004433403RW1P;28/09/2024;19;0,141;R
ES0022000004433403RW1P;28/09/2024;20;0,117;R
ES0022000004433403RW1P;28/09/2024;21;0,129;R
ES0022000004433403RW1P;28/09/2024;22;0,664;R
ES0022000004433403RW1P;28/09/2024;23;0,650;R
ES0022000004433403RW1P;28/09/2024;24;0,282;R
ES0022000004433403RW1P;29/09/2024;1;0,319;R
ES0022000004433403RW1P;29/09/2024;2;0,218;R
ES0022000004433403RW1P;29/09/2024;3;0,188;R
ES0022000004433403RW1P;29/09/2024;4;0,134;R
ES0022000004433403RW1P;29/09/2024;5;0,132;R
ES0022000004433403RW1P;29/09/2024;6;0,116;R
ES0022000004433403RW1P;29/09/2024;7;0,130;R
ES0022000004433403RW1P;29/09/2024;8;0,120;R
ES0022000004433403RW1P;29/09/2024;9;0,114;R
ES0022000004433403RW1P;29/09/2024;10;0,123;R
ES0022000004433403RW1P;29/09/2024;11;0,426;R
ES0022000004433403RW1P;29/09/2024;12;0,169;R
ES0022000004433403RW1P;29/09/2024;13;0,133;R
ES0022000004433403RW1P;29/09/2024;14;0,111;R
ES0022000004433403RW1P;29/09/2024;15;0,120;R
ES0022000004433403RW1P;29/09/2024;16;0,176;R
ES0022000004433403RW1P;29/09/2024;17;0,168;R
ES0022000004433403RW1P;29/09/2024;18;0,353;R
ES0022000004433403RW1P;29/09/2024;19;0,319;R
ES0022000004433403RW1P;29/09/2024;20;0,280;R
ES0022000004433403RW1P;29/09/2024;21;2,047;R
ES0022000004433403RW1P;29/09/2024;22;0,839;R
ES0022000004433403RW1P;29/09/2024;23;0,546;R
ES0022000004433403RW1P;29/09/2024;24;0,326;R
ES0022000004433403RW1P;30/09/2024;1;0,161;R
ES0022000004433403RW1P;30/09/2024;2;0,130;R
ES0022000004433403RW1P;30/09/2024;3;0,122;R
ES0022000004433403RW1P;30/09/2024;4;0,117;R
ES0022000004433403RW1P;30/09/2024;5;0,112;R
ES0022000004433403RW1P;30/09/2024;6;0,110;R
ES0022000004433403RW1P;30/09/2024;7;0,104;R
ES0022000004433403RW1P;30/09/2024;8;0,349;R
ES0022000004433403RW1P;30/09/2024;9;0,112;R
ES0022000004433403RW1P;30/09/2024;10;0,122;R
ES0022000004433403RW1P;30/09/2024;11;0,111;R
ES0022000004433403RW1P;30/09/2024;12;0,181;R
ES0022000004433403RW1P;30/09/2024;13;0,166;R
ES0022000004433403RW1P;30/09/2024;14;0,111;R
ES0022000004433403RW1P;30/09/2024;15;0,114;R
ES0022000004433403RW1P;30/09/2024;16;0,116;R
ES0022000004433403RW1P;30/09/2024;17;0,117;R
ES0022000004433403RW1P;30/09/2024;18;0,122;R
ES0022000004433403RW1P;30/09/2024;19;0,210;R
ES0022000004433403RW1P;30/09/2024;20;0,462;R
ES0022000004433403RW1P;30/09/2024;21;1,534;R
ES0022000004433403RW1P;30/09/2024;22;1,158;R
ES0022000004433403RW1P;30/09/2024;23;0,414;R
ES0022000004433403RW1P;30/09/2024;24;0,258;R
ES0022000004433403RW1P;01/10/2024;1;0,120;R
ES0022000004433403RW1P;01/10/2024;2;0,124;R
ES0022000004433403RW1P;01/10/2024;3;0,120;R
ES0022000004433403RW1P;01/10/2024;4;0,121;R
ES0022000004433403RW1P;01/10/2024;5;0,118;R
ES0022000004433403RW1P;01/10/2024;6;0,119;R
ES0022000004433403RW1P;01/10/2024;7;0,207;R
ES0022000004433403RW1P;01/10/2024;8;0,189;R
ES0022000004433403RW1P;01/10/2024;9;0,349;R
ES0022000004433403RW1P;01/10/2024;10;0,300;R
ES0022000004433403RW1P;01/10/2024;11;0,181;R
ES0022000004433403RW1P;01/10/2024;12;0,208;R
ES0022000004433403RW1P;01/10/2024;13;0,415;R
ES0022000004433403RW1P;01/10/2024;14;0,262;R
ES0022000004433403RW1P;01/10/2024;15;0,275;R
ES0022000004433403RW1P;01/10/2024;16;1,109;R
ES0022000004433403RW1P;01/10/2024;17;1,192;R
ES0022000004433403RW1P;01/10/2024;18;0,595;R
ES0022000004433403RW1P;01/10/2024;19;0,643;R
ES0022000004433403RW1P;01/10/2024;20;0,780;R
ES0022000004433403RW1P;01/10/2024;21;1,664;R
ES0022000004433403RW1P;01/10/2024;22;0,488;R
ES0022000004433403RW1P;01/10/2024;23;0,533;R
ES0022000004433403RW1P;01/10/2024;24;0,462;R
ES0022000004433403RW1P;02/10/2024;1;0,425;R
ES0022000004433403RW1P;02/10/2024;2;0,414;R
ES0022000004433403RW1P;02/10/2024;3;0,354;R
ES0022000004433403RW1P;02/10/2024;4;0,365;R
ES0022000004433403RW1P;02/10/2024;5;0,351;R
ES0022000004433403RW1P;02/10/2024;6;0,344;R
ES0022000004433403RW1P;02/10/2024;7;0,431;R
ES0022000004433403RW1P;02/10/2024;8;0,461;R
ES0022000004433403RW1P;02/10/2024;9;0,342;R
ES0022000004433403RW1P;02/10/2024;10;1,246;R
ES0022000004433403RW1P;02/10/2024;11;1,687;R
ES0022000004433403RW1P;02/10/2024;12;0,784;R
ES0022000004433403RW1P;02/10/2024;13;0,323;R
ES0022000004433403RW1P;02/10/2024;14;0,261;R
ES0022000004433403RW1P;02/10/2024;15;0,403;R
ES0022000004433403RW1P;02/10/2024;16;0,688;R
ES0022000004433403RW1P;02/10/2024;17;1,198;R
ES0022000004433403RW1P;02/10/2024;18;1,154;R
ES0022000004433403RW1P;02/10/2024;19;0,755;R
ES0022000004433403RW1P;02/10/2024;20;0,724;R
ES0022000004433403RW1P;02/10/2024;21;1,679;R
ES0022000004433403RW1P;02/10/2024;22;0,551;R
ES0022000004433403RW1P;02/10/2024;23;0,464;R
ES0022000004433403RW1P;02/10/2024;24;0,231;R
ES0022000004433403RW1P;03/10/2024;1;0,226;R
ES0022000004433403RW1P;03/10/2024;2;0,149;R
ES0022000004433403RW1P;03/10/2024;3;0,115;R
ES0022000004433403RW1P;03/10/2024;4;0,123;R
ES0022000004433403RW1P;03/10/2024;5;0,118;R
ES0022000004433403RW1P;03/10/2024;6;0,105;R
ES0022000004433403RW1P;03/10/2024;7;0,205;R
ES0022000004433403RW1P;03/10/2024;8;0,293;R
ES0022000004433403RW1P;03/10/2024;9;0,125;R
ES0022000004433403RW1P;03/10/2024;10;0,116;R
ES0022000004433403RW1P;03/10/2024;11;0,111;R
ES0022000004433403RW1P;03/10/2024;12;0,117;R
ES0022000004433403RW1P;03/10/2024;13;0,153;R
ES0022000004433403RW1P;03/10/2024;14;0,205;R
ES0022000004433403RW1P;03/10/2024;15;0,130;R
ES0022000004433403RW1P;03/10/2024;16;0,130;R
ES0022000004433403RW1P;03/10/2024;17;0,114;R
ES0022000004433403RW1P;03/10/2024;18;0,248;R
ES0022000004433403RW1P;03/10/2024;19;0,274;R
ES0022000004433403RW1P;03/10/2024;20;0,235;R
ES0022000004433403RW1P;03/10/2024;21;1,285;R
ES0022000004433403RW1P;03/10/2024;22;1,129;R
ES0022000004433403RW1P;03/10/2024;23;0,772;R
ES0022000004433403RW1P;03/10/2024;24;0,286;R
ES0022000004433403RW1P;04/10/2024;1;0,156;R
ES0022000004433403RW1P;04/10/2024;2;0,121;R
ES0022000004433403RW1P;04/10/2024;3;0,126;R
ES0022000004433403RW1P;04/10/2024;4;0,132;R
ES0022000004433403RW1P;04/10/2024;5;0,127;R
ES0022000004433403RW1P;04/10/2024;6;0,120;R
ES0022000004433403RW1P;04/10/2024;7;0,200;R
ES0022000004433403RW1P;04/10/2024;8;0,186;R
ES0022000004433403RW1P;04/10/2024;9;0,371;R
ES0022000004433403RW1P;04/10/2024;10;0,323;R
ES0022000004433403RW1P;04/10/2024;11;0,212;R
ES0022000004433403RW1P;04/10/2024;12;0,209;R
ES0022000004433403RW1P;04/10/2024;13;0,307;R
ES0022000004433403RW1P;04/10/2024;14;0,664;R
ES0022000004433403RW1P;04/10/2024;15;0,311;R
ES0022000004433403RW1P;04/10/2024;16;0,342;R
ES0022000004433403RW1P;04/10/2024;17;0,279;R
ES0022000004433403RW1P;04/10/2024;18;0,306;R
ES0022000004433403RW1P;04/10/2024;19;1,089;R
ES0022000004433403RW1P;04/10/2024;20;0,878;R
ES0022000004433403RW1P;04/10/2024;21;0,381;R
ES0022000004433403RW1P;04/10/2024;22;0,430;R
ES0022000004433403RW1P;04/10/2024;23;0,370;R
ES0022000004433403RW1P;04/10/2024;24;0,391;R
